"BehaviorSpace results (NetLogo 5.0.5)"
"jeudi-Optimisation-presque-fini.nlogo"
"experiment"
"05/01/2014 15:48:43:399 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
,"2.4096385542168677","30.993975903614455","2.4096385542168677","32.37951807228915","73.6144578313253","43.19277108433735","3.734939759036145","32.31927710843374","3.614457831325301","31.596385542168676","96.86746987951807","65.90361445783132","26.506024096385545","31.41566265060241","27.469879518072286","33.3433734939759",,,"2.1686746987951806","30.993975903614455","2.4096385542168677","32.68072289156627","69.63855421686746","47.04819277108434","3.3734939759036147","31.987951807228914","3.132530120481928","32.04819277108434","98.79518072289156","73.19277108433735","26.506024096385545","31.746987951807228","26.867469879518076","32.28915662650602",,,"0","31.746987951807228","0","33.01204819277108","36.626506024096386","33.855421686746986","1.2048192771084338","32.5","1.4457831325301205","31.987951807228914","34.4578313253012","35.09036144578313","24.096385542168676","31.92771084337349","24.337349397590362","31.475903614457827","67.95180722891565","36.084337349397586"
,"2.4096385542168677","31.987951807228914","2.4096385542168677","32.04819277108434","72.53012048192771","44.18674698795181","2.891566265060241","31.32530120481928","3.2530120481927707","30.843373493975907","96.86746987951807","65.3012048192771","26.506024096385545","31.897590361445783","27.469879518072286","33.31325301204819",,,"2.1686746987951806","32.37951807228915","2.4096385542168677","30.843373493975907","70.96385542168674","46.807228915662655","3.2530120481927707","32.40963855421687","3.493975903614458","31.385542168674696","98.79518072289156","73.16265060240964","26.385542168674696","32.40963855421687","26.746987951807228","31.807228915662648",,,"0","31.897590361445783","0.24096385542168677","31.265060240963855","36.265060240963855","36.1144578313253","0.48192771084337355","31.566265060240962","1.3253012048192772","32.56024096385542","37.2289156626506","33.49397590361446","24.096385542168676","32.34939759036145","24.337349397590362","31.596385542168676","66.74698795180723","36.265060240963855"
,"2.4096385542168677","31.506024096385545","2.4096385542168677","31.807228915662648","73.01204819277109","42.01807228915663","3.734939759036145","31.08433734939759","3.2530120481927707","32.28915662650602","96.86746987951807","65.8433734939759","26.506024096385545","31.83734939759036","27.469879518072286","32.10843373493976",,,"2.4096385542168677","31.626506024096386","2.289156626506024","32.01807228915662","71.44578313253011","46.024096385542165","3.3734939759036147","32.04819277108434","3.3734939759036147","32.71084337349397","98.79518072289156","73.46385542168676","26.385542168674696","32.25903614457831","26.867469879518076","31.897590361445783",,,"0","32.43975903614458","0","32.19879518072289","37.2289156626506","37.16867469879518","0.6024096385542169","31.41566265060241","1.3253012048192772","31.114457831325304","40.72289156626506","34.4277108433735","24.096385542168676","33.102409638554214","24.337349397590362","31.867469879518072","68.19277108433735","36.626506024096386"
,"2.4096385542168677","32.89156626506024","2.4096385542168677","30.692771084337352","72.53012048192771","43.373493975903614","3.493975903614458","31.957831325301207","3.614457831325301","32.74096385542168","96.86746987951807","66.1144578313253","26.506024096385545","31.807228915662648","27.469879518072286","31.475903614457827",,,"2.289156626506024","31.234939759036145","2.289156626506024","31.897590361445783","72.04819277108435","46.86746987951807","3.3734939759036147","32.19879518072289","3.2530120481927707","31.144578313253014","98.79518072289156","73.16265060240964","26.506024096385545","32.25903614457831","26.867469879518076","31.867469879518072",,,"0","33.22289156626506","0.24096385542168677","32.04819277108434","41.204819277108435","35.27108433734939","0.48192771084337355","31.024096385542173","1.4457831325301205","32.68072289156627","40.36144578313253","33.945783132530124","24.096385542168676","31.626506024096386","24.337349397590362","31.92771084337349","63.734939759036145","36.265060240963855"
,"2.4096385542168677","31.17469879518072","2.7710843373493974","31.686746987951807","73.855421686747","43.55421686746988","3.132530120481928","32.37951807228915","3.132530120481928","30.542168674698793","96.86746987951807","65.8433734939759","26.506024096385545","32.56024096385542","27.469879518072286","31.17469879518072",,,"2.289156626506024","31.144578313253014","2.5301204819277108","32.74096385542168","71.6867469879518","47.31927710843373","3.493975903614458","30.96385542168675","3.0120481927710845","32.43975903614458","98.79518072289156","73.10240963855422","26.385542168674696","32.56024096385542","26.746987951807228","31.656626506024093",,,"0","31.295180722891562","0.12048192771084339","31.596385542168676","40.36144578313253","35.873493975903614","1.2048192771084338","32.34939759036145","1.6867469879518073","31.385542168674696","42.168674698795186","35.27108433734939","24.096385542168676","32.22891566265061","24.337349397590362","31.53614457831325","60.96385542168675","36.53614457831325"
,"2.4096385542168677","32.31927710843374","2.6506024096385543","31.83734939759036","70.60240963855422","42.62048192771085","3.3734939759036147","32.07831325301205","3.734939759036145","31.807228915662648","96.86746987951807","66.20481927710843","26.506024096385545","32.25903614457831","27.469879518072286","32.31927710843374",,,"2.289156626506024","31.656626506024093","2.0481927710843375","31.53614457831325","69.51807228915663","46.71686746987952","3.2530120481927707","31.144578313253014","3.132530120481928","32.40963855421687","98.79518072289156","73.16265060240964","26.506024096385545","31.596385542168676","26.867469879518076","31.77710843373494",,,"0","31.53614457831325","0","31.686746987951807","28.072289156626507","37.40963855421687","1.0843373493975903","32.13855421686747","1.2048192771084338","31.08433734939759","35.903614457831324","36.174698795180724","24.096385542168676","32.92168674698795","24.337349397590362","32.19879518072289","57.71084337349398","35.632530120481924"
,"2.4096385542168677","31.987951807228914","2.4096385542168677","31.475903614457827","73.37349397590361","42.28915662650603","3.2530120481927707","32.53012048192771","3.614457831325301","31.626506024096386","96.86746987951807","65.8433734939759","26.506024096385545","31.53614457831325","27.469879518072286","32.04819277108434",,,"2.289156626506024","31.716867469879517","2.1686746987951806","32.68072289156627","69.27710843373494","46.234939759036145","3.3734939759036147","31.716867469879517","3.2530120481927707","30.512048192771086","98.79518072289156","73.37349397590361","26.385542168674696","32.92168674698795","26.746987951807228","31.53614457831325",,,"0","32.68072289156627","0.12048192771084339","32.07831325301205","36.74698795180723","34.93975903614458","0.8433734939759037","32.10843373493976","1.2048192771084338","31.746987951807228","34.21686746987952","35.722891566265055","24.096385542168676","31.566265060240962","24.337349397590362","30.933734939759038","59.87951807228916","36.98795180722891"
,"2.4096385542168677","32.95180722891566","2.4096385542168677","31.204819277108438","73.97590361445782","42.71084337349398","3.493975903614458","32.04819277108434","3.734939759036145","31.746987951807228","96.86746987951807","65.75301204819277","26.506024096385545","31.92771084337349","27.469879518072286","31.686746987951807",,,"2.289156626506024","31.41566265060241","3.0120481927710845","32.19879518072289","69.51807228915663","45.75301204819277","3.0120481927710845","31.83734939759036","3.0120481927710845","31.83734939759036","98.79518072289156","73.55421686746988","26.506024096385545","30.993975903614455","26.867469879518076","31.987951807228914",,,"0","31.807228915662648","0","31.626506024096386","38.19277108433735","35.963855421686745","0.8433734939759037","32.65060240963855","1.2048192771084338","32.28915662650602","42.77108433734939","34.36746987951807","24.096385542168676","32.68072289156627","24.337349397590362","31.144578313253014","65.78313253012048","36.475903614457835"
,"2.4096385542168677","31.506024096385545","2.5301204819277108","31.265060240963855","73.6144578313253","43.22289156626506","3.2530120481927707","31.626506024096386","3.3734939759036147","31.897590361445783","96.86746987951807","65.63253012048193","26.506024096385545","32.19879518072289","27.469879518072286","32.25903614457831",,,"2.289156626506024","31.746987951807228","2.5301204819277108","31.867469879518072","70.72289156626506","45.51204819277108","3.493975903614458","31.746987951807228","3.734939759036145","32.831325301204814","98.79518072289156","73.52409638554217","26.506024096385545","33.16265060240964","26.746987951807228","31.05421686746988",,,"0","31.41566265060241","0","32.19879518072289","33.49397590361446","36.98795180722891","0.7228915662650602","32.31927710843374","1.8072289156626504","31.144578313253014","44.21686746987952","34.18674698795181","24.096385542168676","31.355421686746986","24.337349397590362","31.867469879518072","65.42168674698794","36.385542168674704"
,"2.4096385542168677","32.34939759036145","2.5301204819277108","31.144578313253014","74.57831325301206","42.74096385542169","3.734939759036145","31.204819277108438","3.614457831325301","31.656626506024093","96.86746987951807","65.8433734939759","26.506024096385545","32.65060240963855","27.469879518072286","32.74096385542168",,,"2.0481927710843375","33.0722891566265","2.6506024096385543","32.19879518072289","70.48192771084338","44.81927710843374","3.2530120481927707","32.86144578313253","2.891566265060241","31.475903614457827","98.79518072289156","73.40361445783132","26.506024096385545","31.957831325301207","26.867469879518076","33.704819277108435",,,"0","31.686746987951807","0","32.40963855421687","33.734939759036145","34.51807228915663","1.0843373493975903","32.80120481927711","0.7228915662650602","31.957831325301207","36.265060240963855","36.44578313253012","24.096385542168676","31.024096385542173","24.337349397590362","30.933734939759038","62.048192771084345","37.16867469879518"
,"2.4096385542168677","31.83734939759036","2.4096385542168677","32.16867469879518","73.6144578313253","42.83132530120482","3.8554216867469884","30.391566265060245","3.132530120481928","32.43975903614458","96.86746987951807","65.78313253012048","26.506024096385545","32.28915662650602","27.469879518072286","30.783132530120483",,,"2.1686746987951806","31.506024096385545","2.4096385542168677","32.10843373493976","70.96385542168674","44.93975903614458","3.493975903614458","31.506024096385545","2.7710843373493974","30.542168674698793","98.79518072289156","73.37349397590361","26.506024096385545","31.41566265060241","26.867469879518076","32.74096385542168",,,"0","31.807228915662648","0.24096385542168677","31.355421686746986","36.02409638554217","35.15060240963855","0.7228915662650602","31.204819277108438","0.9638554216867471","32.34939759036145","40.8433734939759","36.41566265060241","24.096385542168676","31.807228915662648","24.337349397590362","32.40963855421687","63.132530120481924","37.74096385542169"
,"2.4096385542168677","32.25903614457831","2.5301204819277108","30.542168674698793","75.30120481927712","41.77710843373494","3.493975903614458","30.813253012048193","4.096385542168675","33.192771084337345","96.86746987951807","65.66265060240963","26.506024096385545","31.204819277108438","27.469879518072286","32.46987951807229",,,"2.1686746987951806","32.46987951807229","2.289156626506024","32.04819277108434","71.92771084337349","45.8433734939759","3.614457831325301","31.32530120481928","4.096385542168675","31.626506024096386","98.79518072289156","73.22289156626506","26.506024096385545","30.451807228915662","26.626506024096386","31.897590361445783",,,"0","31.897590361445783","0.24096385542168677","32.46987951807229","29.397590361445786","36.385542168674704","1.2048192771084338","31.355421686746986","0.3614457831325301","30.903614457831324","39.036144578313255","37.01807228915663","24.096385542168676","33.01204819277108","24.337349397590362","31.596385542168676","68.43373493975903","38.01204819277109"
,"2.4096385542168677","31.53614457831325","2.5301204819277108","31.77710843373494","73.97590361445782","43.25301204819277","3.614457831325301","31.385542168674696","3.8554216867469884","31.566265060240962","96.86746987951807","65.63253012048193","26.506024096385545","32.22891566265061","27.469879518072286","31.867469879518072",,,"2.289156626506024","31.204819277108438","2.4096385542168677","31.144578313253014","72.04819277108435","45.78313253012048","2.6506024096385543","31.17469879518072","3.734939759036145","32.31927710843374","98.79518072289156","73.01204819277109","26.506024096385545","32.37951807228915","26.746987951807228","31.05421686746988",,,"0","31.897590361445783","0.24096385542168677","32.25903614457831","33.6144578313253","35.45180722891566","0.48192771084337355","31.355421686746986","1.566265060240964","32.68072289156627","33.25301204819277","37.5","24.096385542168676","31.024096385542173","24.337349397590362","32.43975903614458","66.86746987951807","37.25903614457831"
,"2.4096385542168677","32.16867469879518","2.5301204819277108","30.512048192771086","74.69879518072288","41.95783132530121","2.891566265060241","31.92771084337349","2.891566265060241","30.783132530120483","96.86746987951807","65.78313253012048","26.506024096385545","32.04819277108434","27.469879518072286","31.686746987951807",,,"2.289156626506024","32.65060240963855","2.289156626506024","32.37951807228915","71.44578313253011","45.42168674698795","3.3734939759036147","31.626506024096386","3.132530120481928","32.19879518072289","98.79518072289156","73.0722891566265","26.506024096385545","31.41566265060241","26.867469879518076","32.62048192771084",,,"0","31.807228915662648","0.12048192771084339","32.74096385542168","37.2289156626506","35.933734939759034","1.0843373493975903","34.54819277108434","0.8433734939759037","32.80120481927711","39.397590361445786","35.66265060240964","24.096385542168676","30.933734939759038","24.337349397590362","32.89156626506024","71.20481927710843","37.86144578313253"
,"2.4096385542168677","32.01807228915662","2.6506024096385543","30.180722891566266","74.57831325301206","43.04216867469879","3.132530120481928","32.13855421686747","3.8554216867469884","32.53012048192771","96.86746987951807","65.93373493975903","26.506024096385545","31.506024096385545","27.469879518072286","33.01204819277108",,,"2.289156626506024","30.72289156626506","2.5301204819277108","32.13855421686747","72.40963855421687","45.15060240963855","3.132530120481928","31.83734939759036","3.3734939759036147","31.957831325301207","98.79518072289156","73.58433734939759","26.506024096385545","32.31927710843374","26.867469879518076","31.987951807228914",,,"0","31.867469879518072","0","31.024096385542173","30.96385542168675","36.837349397590366","1.3253012048192772","32.89156626506024","1.2048192771084338","31.716867469879517","32.7710843373494","36.475903614457835","24.096385542168676","31.385542168674696","24.337349397590362","31.656626506024093","72.77108433734941","37.56024096385542"
,"2.4096385542168677","32.07831325301205","2.7710843373493974","31.746987951807228","74.93975903614458","42.53012048192771","3.734939759036145","33.01204819277108","3.614457831325301","30.813253012048193","96.86746987951807","65.57228915662651","26.506024096385545","32.56024096385542","27.469879518072286","31.566265060240962",,,"2.289156626506024","32.01807228915662","2.1686746987951806","31.897590361445783","72.77108433734941","46.295180722891565","3.2530120481927707","34.126506024096386","3.132530120481928","30.873493975903614","98.79518072289156","73.3433734939759","26.506024096385545","33.49397590361446","26.867469879518076","31.957831325301207",,,"0","30.903614457831324","0.24096385542168677","32.98192771084337","35.54216867469879","34.93975903614458","0.7228915662650602","31.77710843373494","0.7228915662650602","32.13855421686747","32.16867469879518","34.66867469879518","24.096385542168676","31.41566265060241","24.337349397590362","32.5","63.734939759036145","38.31325301204819"
,"2.4096385542168677","31.686746987951807","2.891566265060241","31.746987951807228","74.69879518072288","43.04216867469879","3.734939759036145","33.01204819277108","3.8554216867469884","30.843373493975907","96.86746987951807","65.57228915662651","26.506024096385545","32.68072289156627","27.469879518072286","31.385542168674696",,,"2.4096385542168677","31.295180722891562","2.4096385542168677","31.53614457831325","70.60240963855422","45.692771084337345","2.7710843373493974","32.68072289156627","3.614457831325301","31.83734939759036","98.79518072289156","73.49397590361446","26.506024096385545","31.746987951807228","26.867469879518076","32.831325301204814",,,"0","31.265060240963855","0","32.16867469879518","31.566265060240962","35.66265060240964","1.3253012048192772","32.25903614457831","1.0843373493975903","31.265060240963855","32.28915662650602","35.03012048192771","24.096385542168676","31.656626506024093","24.337349397590362","30.33132530120482","61.686746987951814","39.24698795180723"
,"2.4096385542168677","31.53614457831325","2.6506024096385543","31.295180722891562","74.57831325301206","42.89156626506024","4.096385542168675","32.25903614457831","4.457831325301205","32.19879518072289","96.86746987951807","65.42168674698794","26.506024096385545","31.867469879518072","27.469879518072286","32.98192771084337",,,"2.289156626506024","31.897590361445783","2.4096385542168677","32.07831325301205","71.32530120481928","45.15060240963855","2.891566265060241","32.5","3.132530120481928","32.22891566265061","98.79518072289156","73.10240963855422","26.265060240963855","34.036144578313255","26.746987951807228","31.204819277108438",,,"0","31.08433734939759","0.3614457831325301","31.897590361445783","31.807228915662648","35.30120481927711","1.566265060240964","31.234939759036145","1.566265060240964","31.987951807228914","31.686746987951807","34.48795180722892","24.096385542168676","30.993975903614455","24.337349397590362","31.204819277108438","55.06024096385542","40.2710843373494"
,"2.4096385542168677","32.40963855421687","2.5301204819277108","31.53614457831325","75.06024096385542","42.13855421686747","3.614457831325301","32.65060240963855","4.216867469879518","32.89156626506024","96.86746987951807","65.69277108433735","26.506024096385545","32.40963855421687","27.469879518072286","33.704819277108435",,,"2.4096385542168677","31.144578313253014","2.4096385542168677","32.07831325301205","71.20481927710843","44.63855421686747","3.3734939759036147","32.04819277108434","3.975903614457831","33.0722891566265","98.79518072289156","73.04216867469879","26.385542168674696","32.71084337349397","26.867469879518076","33.25301204819277",,,"0","31.355421686746986","0","30.96385542168675","33.13253012048193","32.16867469879518","0.7228915662650602","32.56024096385542","1.0843373493975903","30.481927710843376","33.6144578313253","34.4578313253012","24.096385542168676","32.25903614457831","24.337349397590362","32.19879518072289","65.78313253012048","38.704819277108435"
,"2.4096385542168677","31.566265060240962","2.4096385542168677","30.993975903614455","73.97590361445782","41.86746987951807","3.8554216867469884","32.13855421686747","3.493975903614458","31.506024096385545","96.86746987951807","65.45180722891565","26.506024096385545","31.716867469879517","27.469879518072286","31.807228915662648",,,"2.289156626506024","31.44578313253012","2.289156626506024","32.25903614457831","72.28915662650603","45.36144578313253","3.132530120481928","31.596385542168676","3.2530120481927707","32.62048192771084","98.79518072289156","73.37349397590361","26.385542168674696","32.40963855421687","26.867469879518076","31.475903614457827",,,"0","32.19879518072289","0.12048192771084339","30.843373493975907","30.72289156626506","34.307228915662655","1.3253012048192772","31.897590361445783","1.3253012048192772","32.34939759036145","29.397590361445786","33.734939759036145","24.096385542168676","32.28915662650602","24.337349397590362","32.71084337349397","63.614457831325296","39.30722891566265"
,"2.4096385542168677","31.41566265060241","2.5301204819277108","30.451807228915662","74.4578313253012","42.40963855421687","2.891566265060241","32.28915662650602","2.7710843373493974","31.44578313253012","96.86746987951807","65.69277108433735","26.506024096385545","31.234939759036145","27.469879518072286","31.204819277108438",,,"2.4096385542168677","32.43975903614458","2.4096385542168677","32.22891566265061","72.77108433734941","46.3855421686747","2.6506024096385543","32.04819277108434","3.975903614457831","31.716867469879517","98.79518072289156","73.13253012048193","26.385542168674696","33.102409638554214","26.867469879518076","31.506024096385545",,,"0","31.596385542168676","0","32.56024096385542","35.18072289156626","33.91566265060241","0.8433734939759037","32.13855421686747","1.4457831325301205","31.656626506024093","30.361445783132528","33.64457831325301","24.096385542168676","32.19879518072289","24.337349397590362","31.957831325301207","69.27710843373494","38.614457831325296"
,"2.4096385542168677","31.897590361445783","2.4096385542168677","32.13855421686747","74.81927710843374","42.40963855421687","3.132530120481928","32.37951807228915","3.3734939759036147","31.265060240963855","96.86746987951807","65.63253012048193","26.506024096385545","31.234939759036145","27.469879518072286","32.31927710843374",,,"2.289156626506024","32.04819277108434","2.289156626506024","31.41566265060241","71.32530120481928","47.07831325301205","2.7710843373493974","31.41566265060241","2.6506024096385543","30.813253012048193","98.79518072289156","73.855421686747","26.506024096385545","32.56024096385542","26.867469879518076","31.92771084337349",,,"0","31.987951807228914","0","32.19879518072289","35.66265060240964","34.397590361445786","0.7228915662650602","31.77710843373494","1.566265060240964","31.626506024096386","30.72289156626506","34.48795180722892","24.096385542168676","32.22891566265061","24.337349397590362","32.04819277108434","66.86746987951807","39.60843373493976"
,"2.4096385542168677","31.475903614457827","2.6506024096385543","32.92168674698795","75.18072289156626","42.95180722891566","3.132530120481928","31.144578313253014","3.3734939759036147","32.16867469879518","96.86746987951807","65.60240963855422","26.506024096385545","32.65060240963855","27.469879518072286","32.28915662650602",,,"2.289156626506024","32.01807228915662","2.4096385542168677","32.5","72.40963855421687","45.692771084337345","3.2530120481927707","32.22891566265061","3.132530120481928","31.41566265060241","98.79518072289156","73.40361445783132","26.506024096385545","31.05421686746988","26.746987951807228","32.10843373493976",,,"0","32.22891566265061","0.12048192771084339","31.475903614457827","39.51807228915663","35.15060240963855","0.6024096385542169","31.05421686746988","0.9638554216867471","32.62048192771084","30.602409638554217","33.855421686746986","24.096385542168676","31.024096385542173","24.337349397590362","31.506024096385545","63.01204819277109","40.03012048192771"
,"2.4096385542168677","31.53614457831325","2.4096385542168677","30.271084337349397","75.18072289156626","41.71686746987952","3.132530120481928","31.475903614457827","3.493975903614458","30.602409638554217","96.86746987951807","66.05421686746989","26.506024096385545","31.53614457831325","27.469879518072286","31.716867469879517",,,"2.289156626506024","30.903614457831324","2.4096385542168677","31.475903614457827","73.13253012048193","45.963855421686745","3.8554216867469884","33.704819277108435","2.7710843373493974","31.355421686746986","98.79518072289156","72.95180722891567","26.506024096385545","32.16867469879518","26.867469879518076","32.04819277108434",,,"0","31.08433734939759","0","31.234939759036145","26.987951807228917","35.602409638554214","0.8433734939759037","33.0722891566265","0.48192771084337355","32.19879518072289","34.4578313253012","33.16265060240964","24.096385542168676","32.53012048192771","24.337349397590362","31.987951807228914","56.26506024096386","40.06024096385542"
,"2.4096385542168677","32.07831325301205","2.5301204819277108","31.746987951807228","75.06024096385542","42.40963855421687","3.2530120481927707","32.7710843373494","3.2530120481927707","32.22891566265061","96.86746987951807","65.72289156626506","26.506024096385545","31.867469879518072","27.469879518072286","31.024096385542173",,,"2.4096385542168677","31.506024096385545","2.5301204819277108","32.19879518072289","71.92771084337349","47.07831325301205","2.891566265060241","30.993975903614455","3.734939759036145","30.873493975903614","98.79518072289156","73.3433734939759","26.506024096385545","32.92168674698795","26.746987951807228","33.64457831325301",,,"0","31.92771084337349","0.12048192771084339","31.506024096385545","25.783132530120483","35.06024096385542","1.8072289156626504","32.34939759036145","0.9638554216867471","32.07831325301205","32.28915662650602","33.463855421686745","24.096385542168676","31.53614457831325","24.337349397590362","31.716867469879517","60.722891566265055","40.18072289156627"
,"2.4096385542168677","30.72289156626506","2.4096385542168677","31.506024096385545","74.4578313253012","42.5","3.3734939759036147","31.475903614457827","3.132530120481928","31.746987951807228","96.86746987951807","65.87349397590361","26.506024096385545","31.506024096385545","27.469879518072286","32.56024096385542",,,"1.9277108433734942","31.44578313253012","2.289156626506024","31.686746987951807","72.40963855421687","47.04819277108434","3.493975903614458","33.04216867469879","3.734939759036145","33.795180722891565","98.79518072289156","73.16265060240964","26.506024096385545","33.13253012048193","26.867469879518076","32.68072289156627",,,"0","31.77710843373494","0.12048192771084339","31.475903614457827","35.54216867469879","34.27710843373494","0.8433734939759037","31.92771084337349","1.3253012048192772","31.867469879518072","38.0722891566265","35.03012048192771","24.096385542168676","31.867469879518072","24.337349397590362","31.44578313253012","53.6144578313253","39.96987951807229"
,"2.4096385542168677","32.31927710843374","2.6506024096385543","31.807228915662648","74.4578313253012","42.168674698795186","3.132530120481928","30.692771084337352","3.2530120481927707","31.41566265060241","96.86746987951807","66.20481927710843","26.506024096385545","30.361445783132528","27.469879518072286","32.19879518072289",,,"2.289156626506024","31.385542168674696","2.5301204819277108","31.265060240963855","72.40963855421687","46.325301204819276","2.891566265060241","30.873493975903614","3.2530120481927707","31.626506024096386","98.79518072289156","73.16265060240964","26.385542168674696","31.987951807228914","26.867469879518076","32.37951807228915",,,"0","32.13855421686747","0.24096385542168677","30.753012048192772","37.34939759036144","35.27108433734939","1.2048192771084338","33.102409638554214","1.2048192771084338","31.596385542168676","41.68674698795181","34.51807228915663","24.096385542168676","32.92168674698795","24.337349397590362","32.80120481927711","52.28915662650603","37.01807228915663"
,"2.4096385542168677","31.807228915662648","2.4096385542168677","31.53614457831325","73.25301204819277","41.9277108433735","3.493975903614458","31.506024096385545","3.3734939759036147","32.80120481927711","96.86746987951807","65.75301204819277","26.506024096385545","32.831325301204814","27.469879518072286","33.25301204819277",,,"2.4096385542168677","31.686746987951807","2.4096385542168677","30.72289156626506","70.72289156626506","45.331325301204814","2.6506024096385543","32.71084337349397","4.216867469879518","32.34939759036145","98.79518072289156","73.16265060240964","26.506024096385545","32.74096385542168","26.746987951807228","31.32530120481928",,,"0","32.92168674698795","0","32.53012048192771","35.903614457831324","34.066265060240966","0.9638554216867471","31.506024096385545","1.566265060240964","32.16867469879518","41.68674698795181","33.97590361445783","24.096385542168676","32.04819277108434","24.337349397590362","30.512048192771086","52.40963855421686","36.475903614457835"
,"2.4096385542168677","31.92771084337349","2.5301204819277108","31.746987951807228","74.33734939759036","42.56024096385542","3.614457831325301","31.686746987951807","3.975903614457831","32.01807228915662","96.86746987951807","66.59638554216868","26.506024096385545","31.265060240963855","27.469879518072286","34.63855421686747",,,"2.4096385542168677","32.10843373493976","2.5301204819277108","31.897590361445783","70.72289156626506","46.265060240963855","3.3734939759036147","31.08433734939759","3.0120481927710845","32.13855421686747","98.79518072289156","73.3433734939759","26.506024096385545","32.74096385542168","26.867469879518076","32.04819277108434",,,"0","31.626506024096386","0.12048192771084339","31.77710843373494","36.74698795180723","34.24698795180723","0.6024096385542169","31.41566265060241","1.2048192771084338","31.987951807228914","33.6144578313253","36.144578313253014","24.096385542168676","31.44578313253012","24.337349397590362","32.68072289156627","55.3012048192771","36.596385542168676"
,"2.4096385542168677","31.234939759036145","2.5301204819277108","31.08433734939759","74.09638554216868","42.37951807228916","3.3734939759036147","31.716867469879517","3.0120481927710845","32.10843373493976","96.86746987951807","65.93373493975903","26.506024096385545","31.897590361445783","27.469879518072286","32.43975903614458",,,"2.289156626506024","32.92168674698795","2.4096385542168677","31.53614457831325","70.72289156626506","46.1144578313253","3.0120481927710845","33.3433734939759","3.614457831325301","31.355421686746986","98.79518072289156","73.16265060240964","26.506024096385545","31.686746987951807","26.867469879518076","31.355421686746986",,,"0","32.37951807228915","0.24096385542168677","31.234939759036145","38.915662650602414","34.69879518072289","0.7228915662650602","31.32530120481928","1.0843373493975903","31.897590361445783","41.807228915662655","34.54819277108434","24.096385542168676","31.596385542168676","24.337349397590362","32.19879518072289","56.867469879518076","35.933734939759034"
,"2.4096385542168677","31.867469879518072","2.5301204819277108","31.506024096385545","74.93975903614458","42.53012048192771","3.493975903614458","32.28915662650602","3.614457831325301","31.656626506024093","96.86746987951807","65.69277108433735","26.506024096385545","31.807228915662648","27.469879518072286","32.92168674698795",,,"2.4096385542168677","31.32530120481928","2.6506024096385543","32.34939759036145","70.36144578313252","45.873493975903614","2.891566265060241","31.506024096385545","3.614457831325301","30.903614457831324","98.79518072289156","73.22289156626506","26.506024096385545","32.86144578313253","26.867469879518076","31.92771084337349",,,"0","32.68072289156627","0.12048192771084339","31.355421686746986","39.036144578313255","36.71686746987952","0.48192771084337355","31.08433734939759","0.48192771084337355","31.746987951807228","36.626506024096386","36.174698795180724","24.096385542168676","32.80120481927711","24.337349397590362","31.506024096385545","58.192771084337345","36.144578313253014"
,"2.4096385542168677","31.596385542168676","2.5301204819277108","33.04216867469879","73.37349397590361","43.16265060240964","2.7710843373493974","31.897590361445783","3.614457831325301","32.34939759036145","96.86746987951807","65.51204819277109","26.506024096385545","30.542168674698793","27.469879518072286","32.89156626506024",,,"2.289156626506024","31.596385542168676","2.6506024096385543","32.65060240963855","70.96385542168674","46.325301204819276","3.614457831325301","31.53614457831325","3.132530120481928","31.596385542168676","98.79518072289156","73.25301204819277","26.506024096385545","32.68072289156627","26.867469879518076","33.463855421686745",,,"0","31.77710843373494","0","31.686746987951807","33.373493975903614","35.933734939759034","1.0843373493975903","31.17469879518072","1.2048192771084338","32.10843373493976","32.65060240963855","36.144578313253014","24.096385542168676","32.46987951807229","24.337349397590362","33.31325301204819","60.36144578313253","36.325301204819276"
,"2.4096385542168677","32.95180722891566","2.5301204819277108","31.05421686746988","74.33734939759036","42.168674698795186","4.096385542168675","31.77710843373494","3.975903614457831","32.22891566265061","96.86746987951807","65.63253012048193","26.506024096385545","32.37951807228915","27.469879518072286","33.49397590361446",,,"2.4096385542168677","30.542168674698793","2.4096385542168677","31.32530120481928","71.6867469879518","45.2710843373494","3.2530120481927707","31.53614457831325","3.2530120481927707","31.204819277108438","98.79518072289156","73.10240963855422","26.385542168674696","32.7710843373494","26.867469879518076","31.385542168674696",,,"0","32.28915662650602","0.24096385542168677","33.13253012048193","28.674698795180724","36.265060240963855","0.9638554216867471","31.114457831325304","0.8433734939759037","31.716867469879517","35.42168674698795","34.36746987951807","24.096385542168676","32.71084337349397","24.337349397590362","31.234939759036145","61.44578313253012","36.174698795180724"
,"2.4096385542168677","32.10843373493976","2.5301204819277108","30.783132530120483","73.97590361445782","42.68072289156626","3.975903614457831","31.656626506024093","2.891566265060241","31.987951807228914","96.86746987951807","65.51204819277109","26.506024096385545","31.77710843373494","27.469879518072286","32.37951807228915",,,"2.4096385542168677","32.62048192771084","2.4096385542168677","32.07831325301205","72.65060240963855","46.325301204819276","2.891566265060241","31.41566265060241","3.2530120481927707","31.41566265060241","98.79518072289156","73.19277108433735","26.385542168674696","32.10843373493976","26.867469879518076","32.31927710843374",,,"0","31.234939759036145","0.24096385542168677","32.86144578313253","28.433734939759038","35.39156626506024","0.48192771084337355","31.807228915662648","1.0843373493975903","31.144578313253014","36.385542168674704","34.96987951807229","24.096385542168676","32.43975903614458","24.337349397590362","32.71084337349397","61.084337349397586","35.39156626506024"
